text,date
blacklivesmatt,2016-07-08 03:50
blacklivesmatt,protest,th,th,nyc,2016-07-08 03:50
yorker,goodtroubl,street,altonsterl,blacklivesmatt,2016-07-08 03:50
idk,love,blacklivesmatt,altonsterl,2016-07-08 03:50
time,chang,blacklivesmatt,2016-07-08 03:49
blacklivesmatt,respond,lot,stuff,shouldnt,forget,2016-07-08 03:48
beyoncé,perform,freedom,victim,brutal,blacklivesmatt,2016-07-08 03:47
peopl,fire,blacklivesmatt,2016-07-08 03:47
ye,beyoncé,blacklivesmatt,2016-07-08 03:47
tri,word,make,chang,word,action,chang,chang,blacklivesmatt,2016-07-08 03:46
gf,philandocastil,today,alllivesmatt,accord,blacklivesmatt,racist,2016-07-08 03:45
charlott,2016-07-08 03:45
york,protest,night,philandocastil,alto…,2016-07-08 03:45
blacklivesmatt,2016-07-08 03:45
blacklivesmatt,doesnt,dont,peopl,supremaci,eye,2016-07-08 03:44
blacklivesmatt,2016-07-08 03:44
pnk,show,support,movement,ig,anyon,problem,unfollow,2016-07-08 03:43
proud,princess,blackgirlmag,blackgirlsrock,blacklivesmatt,2016-07-08 03:43
import,blacklivesmatt,beyoncé,2016-07-08 03:43
peopl,angri,pay,attent,blacklivesmatt,2016-07-08 03:43
chang,gon,rt,blacklivesmatt,2016-07-08 03:43
blacklivesmatt,2016-07-08 03:42
sotomayor,dissent,utah,strieff,month,blacklivesmatt,2016-07-08 03:42
spread,love,media,blacklivesmatt,2016-07-08 03:42
blackpow,blacklivesmatt,2016-07-08 03:41
blacklivesmatt,2016-07-08 03:41
bullshit,blacklivesmatt,fair,2016-07-08 03:40
time,act,demand,life,els,2016-07-08 03:40
blacklivesmatt,2016-07-08 03:40
talk,poppin,melanin,blacklivesmatt,hashtag,2016-07-08 03:40
altonsterl,blackliv,2016-07-08 03:39
alreadi,end,philandocastil,blacklivesmatter…,2016-07-08 03:39
mrchuckd,today,support,blacklivesmatt,tanamongeau,im,sorri,men,polic,2016-07-08 03:39
blacklivesmatt,beyoncé,world,tour,glasgow,2016-07-08 03:38
rip,philando,castil,time,reach,id,offic,ask,blacklivesmatt,2016-07-08 03:37
aclu,altonsterl,philandocastil,blacklivesmatt,2016-07-08 03:36
mistak,color,plan,power,rais,awar,blacklivesmatt,2016-07-08 03:35
realli,time,stand,blacklivesmatt,2016-07-08 03:34
tragedi,didnt,coalit,race,scream,blacklivesmatt,power,2016-07-08 03:33
crowd,hand,dont,shoot,blacklivesmatt,march,kick,2016-07-08 03:33
absolut,blacklivesmatt,2016-07-08 03:33
sword,blacklivesmatt,philandocastil,altonsterl,2016-07-08 03:32
blacklivesmatt,2016-07-08 03:32
aclu,show,blacklivesmatt,altonsterl,2016-07-08 03:31
rogu,fed,fun,blacklivesmatt,2016-07-08 03:31
dont,care,blacklivesmatt,2016-07-08 03:31
time,matter,terri,schuh,blacklivesmatt,home,product,2016-07-08 03:30
blacklivesmatt,blue,trend,correl,2016-07-08 03:30
racism,toler,reconcil,work,christ,cross,contradict,blacklivesmatt,2016-07-08 03:30
blacklivesmatt,2016-07-08 03:29
blacklivesmatt,2016-07-08 03:29
cant,matter,blacklivesmatt,thinkbeforeyoutweet,2016-07-08 03:28
justiceforphilandocastil,altonsterl,blacklivesmatt,2016-07-08 03:28
men,wk,bodi,criminalis,birth,blacklivesmatt,2016-07-08 03:27
blacklivesmatt,altonsterl,2016-07-08 03:26
blacklivesmatt,marcher,nyc,2016-07-08 03:26
michael,blacklivesmatt,2016-07-08 03:25
blacklivesmatt,2016-07-08 03:24
fyi……,tomorrow,pm,pm…,time…,blacklivesmatt,2016-07-08 03:24
start,mission,year,today,problem,blacklivesmatt,2016-07-08 03:23
time,church,speak,shoot,blacklivesmatt,altonsterlinghttp,2016-07-08 03:21
manhattan,report,demonstr,union,squar,peopl,blacklivesmatt,2016-07-08 03:21
vote,blacklivesmatt,altonsterl,2016-07-08 03:21
aclu,union,squar,blacklivesmatt,altonsterl,2016-07-08 03:20
